X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
505991.1,2192500.75,-581.3,0.0,270.0,1.0,POINT (505991.10280049406 2192500.75476308),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_7
505875.06,2192500.75,-1000.0,0.0,270.0,1.0,POINT (505875.05932267196 2192500.7547630835),0.0,Cretacico-Calizas,Cretaceous_limestone,N_7
510032.3,2197500.75,1643.45,0.1,90.0,1.0,POINT (510032.3013787372 2197500.754762943),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
507269.38,2197500.75,1673.86,2.86,90.0,1.0,POINT (507269.3836892927 2197500.754763037),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
506954.4,2197500.75,790.83,0.0,270.0,1.0,POINT (506954.4046763638 2197500.754763047),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_6
506611.01,2197500.75,-448.18,0.0,270.0,1.0,POINT (506611.00560536515 2197500.7547630593),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
506488.86,2197500.75,1832.61,27.76,90.0,1.0,POINT (506488.8612949131 2197500.754763063),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
506458.07,2197500.75,-1000.0,0.0,270.0,1.0,POINT (506458.06697121356 2197500.754763064),0.0,Cretacico-Calizas,Cretaceous_limestone,N_6
506195.08,2197500.75,1987.48,49.73,270.0,1.0,POINT (506195.07734941796 2197500.7547630733),0.0,Cuaternario-Alv,Quaternary_alluvial,N_6
518015.18,2197500.75,2337.86,78.0,311.02,1.0,POINT (518015.18 2197500.75),0.0,TF,TF,N_6
520323.52,2197500.75,2355.0,80.0,127.18,1.0,POINT (520323.52 2197500.75),,,F9,N_6
519984.7,2197500.75,1946.31,0.0,270.0,1.0,POINT (519984.6957995478 2197500.7547626058),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
519758.48,2197500.75,2285.66,67.25,270.0,1.0,POINT (519758.4824700551 2197500.754762613),0.0,Cuaternario-Alv,Quaternary_alluvial,N_6
519626.11,2197500.75,2205.68,10.49,270.0,1.0,POINT (519626.11152774375 2197500.754762618),0.0,Cuaternario-Alv,Quaternary_alluvial,N_6
519248.49,2197500.75,1796.44,0.0,270.0,1.0,POINT (519248.48859746126 2197500.7547626304),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_6
519175.43,2197500.75,1463.92,0.0,270.0,1.0,POINT (519175.42897220934 2197500.754762633),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
518971.6,2197500.75,1946.31,0.0,270.0,1.0,POINT (518971.6029625209 2197500.75476264),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
518857.49,2197500.75,2185.83,0.0,270.0,1.0,POINT (518857.49190346827 2197500.754762644),0.0,Cuaternario-Alv,Quaternary_alluvial,N_6
518697.4,2197500.75,-1000.0,0.0,270.0,1.0,POINT (518697.3956380589 2197500.754762649),0.0,Cretacico-Calizas,Cretaceous_limestone,N_6
518120.63,2197500.75,2185.83,0.0,270.0,1.0,POINT (518120.6347296777 2197500.754762669),0.0,Cuaternario-Alv,Quaternary_alluvial,N_6
518075.42,2197500.75,1946.31,0.0,270.0,1.0,POINT (518075.4174610163 2197500.75476267),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
518023.29,2197500.75,1796.44,0.0,270.0,1.0,POINT (518023.2944671265 2197500.754762672),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_6
517841.18,2197500.75,1463.92,0.0,270.0,1.0,POINT (517841.1765728254 2197500.7547626784),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
517641.17,2197500.75,2185.83,0.0,270.0,1.0,POINT (517641.1735926389 2197500.754762685),0.0,Cuaternario-Alv,Quaternary_alluvial,N_6
517317.85,2197500.75,1630.54,0.1,90.0,1.0,POINT (517317.8504445219 2197500.754762696),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
