Id,formation,X,Y,Z,geometry
0.0,Cretaceous_limestone,540006.93,2162500.75,-1000.0,POINT (540006.9260106189 2162500.7547619254)
0.0,Paleogene_Volcanic,533536.46,2157500.75,132.47,POINT (533536.4601456445 2157500.754762145)
0.0,Paleogene_Volcanic,533536.46,2157500.75,132.47,POINT (533536.4601456445 2157500.754762145)
0.0,Cretaceous_limestone,533301.76,2157500.75,-1000.0,POINT (533301.7624559293 2157500.754762153)
0.0,Cretaceous_limestone,533301.76,2157500.75,-1000.0,POINT (533301.7624559293 2157500.754762153)
,Quaternary_volcanic,535294.3554999996,2162153.1033999994,2726.0,POINT (535294.3554999996 2162153.1033999994)
0.0,Cretaceous_limestone,538321.44,2162500.75,-1000.0,POINT (538321.4386118663 2162500.7547619827)
0.0,Cretaceous_limestone,538321.44,2162500.75,-1000.0,POINT (538321.4386118663 2162500.7547619827)
0.0,Quaternary_Pyro2,538155.63,2162500.75,2150.35,POINT (538155.6284384076 2162500.7547619883)
0.0,Paleogene_Volcanic,537809.5,2162500.75,114.16,POINT (537809.5011214558 2162500.754762)
0.0,Neogene_Volcanic,537809.5,2162500.75,1287.79,POINT (537809.5011214558 2162500.754762)
0.0,Quaternary_Pyro2,542209.5,2162500.75,2173.03,POINT (542209.5011214558 2162500.7547618505)
0.0,Quaternary_Pyro2,542209.5,2162500.75,2173.03,POINT (542209.5011214558 2162500.7547618505)
0.0,Neogene_Volcanic,542209.5,2162500.75,1560.98,POINT (542209.5011214558 2162500.7547618505)
0.0,Cretaceous_limestone,542209.5,2162500.75,-1000.0,POINT (542209.5011214558 2162500.7547618505)
0.0,Paleogene_Volcanic,542209.5,2162500.75,323.46,POINT (542209.5011214558 2162500.7547618505)
0.0,Paleogene_Volcanic,542209.5,2162500.75,323.46,POINT (542209.5011214558 2162500.7547618505)
0.0,Neogene_Volcanic,542209.5,2162500.75,1560.98,POINT (542209.5011214558 2162500.7547618505)
0.0,Quaternary_Pyro2,541319.63,2162500.75,2177.5,POINT (541319.6304687192 2162500.7547618807)
0.0,ATF,541137.02,2162500.75,2726.58,POINT (541137.0209603589 2162500.754761887)
0.0,Neogene_Volcanic,541075.84,2162500.75,1560.98,POINT (541075.8448151231 2162500.754761889)
0.0,Paleogene_Volcanic,539935.49,2162500.75,323.46,POINT (539935.4866035001 2162500.7547619278)
0.0,Paleogene_Volcanic,539580.69,2162500.75,91.85,POINT (539580.6903283638 2162500.75476194)
0.0,Paleogene_Volcanic,539428.79,2162500.75,93.77,POINT (539428.7912246012 2162500.754761945)
0.0,Quaternary_Pyro2,539245.99,2162500.75,2168.53,POINT (539245.9884989989 2162500.754761951)
0.0,Quaternary_Pyro2,539245.99,2162500.75,2168.53,POINT (539245.9884989989 2162500.754761951)
0.0,Cretaceous_limestone,539210.98,2162500.75,-1000.0,POINT (539210.9848075839 2162500.7547619524)
0.0,Neogene_Volcanic,539166.94,2162500.75,1287.93,POINT (539166.938911656 2162500.754761954)
0.0,Neogene_Volcanic,539166.94,2162500.75,1287.93,POINT (539166.938911656 2162500.754761954)
0.0,Cretaceous_limestone,538997.03,2162500.75,-1000.0,POINT (538997.0254311176 2162500.7547619594)
0.0,Paleogene_Volcanic,538952.62,2162500.75,99.76,POINT (538952.6158249198 2162500.754761961)
,Quaternary_Pyro2,521822.3572000005,2149373.3981,2839.0,POINT (521822.3572000005 2149373.3981)
,Quaternary_Pyro2,523877.2576000001,2150706.0314000007,2859.0,POINT (523877.2576000001 2150706.0314000007)
,Quaternary_Pyro2,525431.3289000001,2151136.0207,3124.0,POINT (525431.3289000001 2151136.0207)
,Quaternary_Pyro2,522562.1917000003,2151356.6066,2747.0,POINT (522562.1917000003 2151356.6066)
0.0,Paleogene_Volcanic,521298.38,2151825.08,69.26,POINT (521298.3751709594 2151825.0773590575)
0.0,Paleogene_Volcanic,521344.22,2151825.08,69.36,POINT (521344.2209698912 2151825.077359065)
0.0,Paleogene_Volcanic,521344.22,2151825.08,69.36,POINT (521344.2209698912 2151825.077359065)
0.0,Quaternary_Pyro2,521450.4,2151825.08,2105.31,POINT (521450.4012570837 2151825.077359083)
0.0,Neogene_Volcanic,521479.99,2151825.08,1110.74,POINT (521479.9877567066 2151825.077359088)
0.0,Neogene_Volcanic,521646.87,2151825.08,1112.42,POINT (521646.8695853893 2151825.077359116)
0.0,Paleogene_Volcanic,529860.88,2149925.54,87.81,POINT (529860.8760556275 2149925.542914058)
0.0,Paleogene_Volcanic,529860.88,2150130.1,87.85,POINT (529860.876050915 2150130.1007739175)
0.0,Cretaceous_limestone,529860.88,2150159.34,-1000.0,POINT (529860.8760502413 2150159.34415069)
0.0,Cretaceous_limestone,529860.88,2150363.91,-1000.0,POINT (529860.8760455286 2150363.9114553323)
0.0,Cretaceous_limestone,529860.88,2151825.08,-1000.0,POINT (529860.8760118671 2151825.0773604997)
0.0,Neogene_Volcanic,529860.88,2151825.08,1194.82,POINT (529860.8760118671 2151825.0773604997)
0.0,Paleogene_Volcanic,529860.88,2151825.08,88.21,POINT (529860.8760118671 2151825.0773604997)
0.0,Cretaceous_limestone,531107.44,2151825.08,-1000.0,POINT (531107.4373965326 2151825.07736071)
0.0,Cretaceous_limestone,531311.11,2151825.08,-1000.0,POINT (531311.1101890414 2151825.0773607446)
0.0,Paleogene_Volcanic,531317.56,2151825.08,91.44,POINT (531317.5646434953 2151825.077360746)
0.0,Neogene_Volcanic,521646.87,2151825.08,1112.42,POINT (521646.8695853893 2151825.077359116)
,TxF,521648.11,2151825.08,2657.0,POINT (521648.11309944635 2151825.077359116)
0.0,Quaternary_Pyro2,521657.57,2151825.08,2129.11,POINT (521657.5698668178 2151825.077359118)
0.0,Quaternary_Pyro2,521951.67,2151825.08,2162.9,POINT (521951.6740819011 2151825.0773591674)
0.0,Quaternary_Pyro2,521951.67,2151825.08,2162.9,POINT (521951.6740819011 2151825.0773591674)
0.0,Quaternary_Pyro2,522395.48,2151825.08,2212.77,POINT (522395.4810258355 2151825.0773592424)
0.0,Quaternary_Pyro2,522845.27,2151825.08,2358.29,POINT (522845.2735920865 2151825.0773593183)
0.0,Quaternary_Pyro2,523244.45,2151825.08,2735.03,POINT (523244.45434235595 2151825.0773593853)
,Quaternary_Pyro2,524281.8912000004,2153131.5934,2844.0,POINT (524281.8912000004 2153131.5934)
,Quaternary_Pyro2,524408.7227999996,2154589.4115999998,2754.0,POINT (524408.7227999996 2154589.4115999998)
0.0,Paleogene_Volcanic,525865.65,2151825.08,79.37,POINT (525865.6470485087 2151825.0773598272)
0.0,Paleogene_Volcanic,525865.65,2151825.08,79.37,POINT (525865.6470485087 2151825.0773598272)
0.0,Neogene_Volcanic,526017.25,2151825.08,1156.26,POINT (526017.2484874967 2151825.0773598524)
0.0,Neogene_Volcanic,526017.25,2151825.08,1156.26,POINT (526017.2484874967 2151825.0773598524)
0.0,Quaternary_Pyro2,529278.5,2157500.75,2440.06,POINT (529278.5002438528 2157500.7547622896)
0.0,Quaternary_Pyro2,528770.5,2157500.75,2567.06,POINT (528770.4992278581 2157500.754762307)
0.0,Quaternary_Pyro2,528517.91,2157500.75,2861.5,POINT (528517.9115502862 2157500.7547623157)
0.0,Cretaceous_limestone,527819.92,2157500.75,-1000.0,POINT (527819.9234922514 2157500.754762339)
0.0,Cretaceous_limestone,527819.92,2157500.75,-1000.0,POINT (527819.9234922514 2157500.754762339)
0.0,Paleogene_Volcanic,527719.34,2157500.75,132.55,POINT (527719.3402813544 2157500.7547623427)
0.0,Quaternary_Pyro2,525030.56,2157500.75,2256.19,POINT (525030.5555526791 2157500.754762434)
0.0,Quaternary_Pyro2,524746.31,2157500.75,2223.7,POINT (524746.3104118467 2157500.7547624432)
0.0,Neogene_Volcanic,524601.22,2157500.75,1286.36,POINT (524601.2234354089 2157500.7547624484)
0.0,Quaternary_Pyro2,524451.55,2157500.75,2190.02,POINT (524451.5489709469 2157500.7547624535)
0.0,TxF,524436.0,2157500.75,2618.84,POINT (524436.0015502861 2157500.754762454)
0.0,Paleogene_Volcanic,524416.83,2157500.75,132.59,POINT (524416.8266015808 2157500.7547624544)
0.0,Neogene_Volcanic,524269.33,2157500.75,1286.33,POINT (524269.33339736913 2157500.7547624595)
0.0,Quaternary_Pyro2,524240.97,2157500.75,2157.54,POINT (524240.9748564302 2157500.7547624605)
0.0,Cretaceous_limestone,524232.42,2157500.75,-1000.0,POINT (524232.4203172451 2157500.754762461)
0.0,Paleogene_Volcanic,524036.7,2157500.75,132.6,POINT (524036.7004423052 2157500.7547624675)
0.0,Neogene_Volcanic,524025.83,2157500.75,1090.51,POINT (524025.8253886745 2157500.754762468)
0.0,Quaternary_Pyro2,523931.46,2157500.75,2141.25,POINT (523931.456491227 2157500.754762471)
0.0,Cretaceous_limestone,523808.33,2157500.75,-1000.0,POINT (523808.3289454496 2157500.7547624754)
