X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
564412.19,2202500.75,2021.65,17.85,90.0,1.0,POINT (564412.19 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
563363.83,2202500.75,2411.97,1.25,90.0,1.0,POINT (563363.83 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
563787.62,2202500.75,2170.34,8.13,90.0,1.0,POINT (563787.62 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
562690.62,2202500.75,1053.26,0.47,270.0,1.0,POINT (562690.62 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
563831.22,2202500.75,2504.54,66.37,270.0,1.0,POINT (563831.22 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
563265.18,2202500.75,2309.72,18.27,90.0,1.0,POINT (563265.18 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
563050.3,2202500.75,2419.91,1.74,90.0,1.0,POINT (563050.3 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
563995.11,2202500.75,2593.0,79.0,147.38,1.0,POINT (563995.11 2202500.75),,,F10,N_5
562878.72,2202500.75,2509.44,64.61,90.0,1.0,POINT (562878.72 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
561808.26,2202500.75,1737.05,0.65,90.0,1.0,POINT (561808.26 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
573357.23,2202500.75,1994.26,0.2,270.0,1.0,POINT (573357.23 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
574199.49,2202500.75,2405.0,0.19,90.0,1.0,POINT (574199.49 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
574245.97,2202500.75,2118.45,0.39,90.0,1.0,POINT (574245.97 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
574306.32,2202500.75,2404.65,0.19,90.0,1.0,POINT (574306.32 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
574579.69,2202500.75,1723.99,0.0,270.0,1.0,POINT (574579.69 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
574496.59,2202500.75,2394.28,5.46,90.0,1.0,POINT (574496.59 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
574541.29,2202500.75,1248.3,0.0,270.0,1.0,POINT (574541.29 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
572145.99,2202500.75,1639.02,0.0,270.0,1.0,POINT (572145.99 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
574578.03,2202500.75,2116.21,0.39,90.0,1.0,POINT (574578.03 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
567540.99,2202500.75,1964.52,0.39,270.0,1.0,POINT (567540.99 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
573612.23,2202500.75,2514.0,41.36,90.0,1.0,POINT (573612.23 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
573745.52,2202500.75,2415.31,1.64,90.0,1.0,POINT (573745.52 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
570865.57,2202500.75,1985.63,0.2,270.0,1.0,POINT (570865.57 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
573789.52,2202500.75,1723.99,0.0,270.0,1.0,POINT (573789.52 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
574141.87,2202500.75,1723.99,0.0,270.0,1.0,POINT (574141.87 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
573979.26,2202500.75,2598.13,68.0,304.33,1.0,POINT (573979.26 2202500.75),0.0,ATF,ATF,N_5
573981.76,2202500.75,1248.3,0.0,270.0,1.0,POINT (573981.76 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
573986.16,2202500.75,2120.2,0.39,90.0,1.0,POINT (573986.16 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
573208.77,2202500.75,1639.02,0.0,270.0,1.0,POINT (573208.77 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
574084.43,2202500.75,2407.08,1.23,90.0,1.0,POINT (574084.43 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
574693.76,2202500.75,2388.87,2.92,270.0,1.0,POINT (574693.76 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
568127.72,2202500.75,-1000.0,0.0,270.0,1.0,POINT (568127.72 2202500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_5
572235.83,2202500.75,1990.37,0.2,270.0,1.0,POINT (572235.83 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
574849.01,2202500.75,2402.48,8.01,270.0,1.0,POINT (574849.01 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
567467.36,2202500.75,1092.45,0.47,270.0,1.0,POINT (567467.36 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
567370.66,2202500.75,1674.36,0.65,90.0,1.0,POINT (567370.66 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
573540.29,2202500.75,1248.3,0.0,270.0,1.0,POINT (573540.29 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
572339.56,2202500.75,-1000.0,0.0,270.0,1.0,POINT (572339.56 2202500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_5
575111.15,2202500.75,2541.93,68.31,270.0,1.0,POINT (575111.15 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
574998.51,2202500.75,2443.17,20.27,270.0,1.0,POINT (574998.51 2202500.75),0.0,Neogeno-Lac,Neogene_Lac,N_5
545990.73,2192500.75,1851.79,0.48,270.0,1.0,POINT (545990.73 2192500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_7
546466.66,2192500.75,1038.02,3.04,270.0,1.0,POINT (546466.66 2192500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_7
548030.58,2192500.75,-1000.0,0.0,270.0,1.0,POINT (548030.58 2192500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_7
547940.09,2192500.75,305.27,0.04,90.0,1.0,POINT (547940.09 2192500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_7
548827.73,2192500.75,1875.31,0.48,270.0,1.0,POINT (548827.73 2192500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_7
548370.11,2192500.75,3200.0,79.0,147.38,1.0,POINT (548370.11 2192500.75),,,F10,N_7
548963.45,2192508.46,302.65,0.11,101.76,1.0,POINT (548963.45 2192508.46),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,P8_B
548917.25,2192518.08,1178.17,5.11,101.76,1.0,POINT (548917.25 2192518.08),0.0,Neogeno-Volcanico,Neogene_Volcanic,P8_B
548524.81,2192599.76,3200.0,79.0,147.38,1.0,POINT (548524.81 2192599.76),,,F10,P8_B
548523.78,2192599.98,2012.53,2.22,281.76,1.0,POINT (548523.78 2192599.98),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_B
548341.59,2192637.9,-1000.0,0.0,281.76,1.0,POINT (548341.59 2192637.9),0.0,Cretacico-Calizas,Cretaceous_limestone,P8_B
548273.4,2192652.09,303.99,0.11,101.76,1.0,POINT (548273.4 2192652.09),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,P8_B
548226.27,2192661.9,1241.23,5.11,101.76,1.0,POINT (548226.27 2192661.9),0.0,Neogeno-Volcanico,Neogene_Volcanic,P8_B
548157.17,2192676.28,2011.47,0.0,281.76,1.0,POINT (548157.17 2192676.28),0.0,Cuaternario-Volcanico,Quaternary_volcanic,P8_B
547093.28,2197500.75,2326.04,0.67,270.0,1.0,POINT (547093.28 2197500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
546306.68,2197500.75,1461.55,0.07,270.0,1.0,POINT (546306.68 2197500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_6
546080.17,2197500.75,531.84,0.87,90.0,1.0,POINT (546080.17 2197500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
545861.04,2197500.75,-1000.0,0.0,270.0,1.0,POINT (545861.04 2197500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_6
546758.09,2197500.75,-1000.0,0.0,270.0,1.0,POINT (546758.09 2197500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_6
546944.44,2197500.75,840.05,1.79,90.0,1.0,POINT (546944.44 2197500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_6
544252.42,2197500.75,1963.69,0.83,270.0,1.0,POINT (544252.42 2197500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_6
545243.65,2202500.75,1446.7,0.0,270.0,1.0,POINT (545243.65 2202500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_5
545106.07,2202500.75,1836.17,0.07,270.0,1.0,POINT (545106.07 2202500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_5
545381.23,2202500.75,942.28,0.0,270.0,1.0,POINT (545381.23 2202500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_5
544559.5,2202500.75,-1000.0,0.0,270.0,1.0,POINT (544559.5 2202500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_5
544560.17,2207500.75,-999.92,0.01,90.0,1.0,POINT (544560.17 2207500.75),0.0,Cretacico-Calizas,Cretaceous_limestone,N_4
544538.98,2207500.75,1563.79,0.0,270.0,1.0,POINT (544538.98 2207500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_4
545585.43,2207500.75,1836.75,0.07,270.0,1.0,POINT (545585.43 2207500.75),0.0,Cuaternario-Volcanico,Quaternary_volcanic,N_4
545631.32,2207500.75,1563.79,0.0,270.0,1.0,POINT (545631.32 2207500.75),0.0,Neogeno-Volcanico,Neogene_Volcanic,N_4
544622.48,2212500.75,1632.24,0.12,90.0,1.0,POINT (544622.48 2212500.75),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,N_3
