Id_1,Unidad,formation,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol,Id_2,geometry,X,Y,Z
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (471857.73199999984 2126446.543299999),471857.73199999984,2126446.543299999,3289.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (472955.91139999963 2127361.945800001),472955.91139999963,2127361.945800001,3080.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (472954.9624517897 2127584.637435898),472954.9624517897,2127584.637435898,3083.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (461304.38243371935 2127584.637435897),461304.38243371935,2127584.637435897,3200.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (469053.0651914543 2104584.558383048),469053.0651914543,2104584.558383048,2886.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (468957.1913999999 2104888.399599999),468957.1913999999,2104888.399599999,2875.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (466924.4880999997 2106286.8216999993),466924.4880999997,2106286.8216999993,2860.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (466562.4277999997 2108884.433700001),466562.4277999997,2108884.433700001,3000.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (467388.46219999995 2111312.9921000004),467388.46219999995,2111312.9921000004,3365.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (468437.60840000026 2112439.349199999),468437.60840000026,2112439.349199999,3200.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (468837.9276999999 2115199.5292000007),468837.9276999999,2115199.5292000007,3168.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (467847.5887000002 2115417.6415),467847.5887000002,2115417.6415,3380.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (466943.4184999997 2114814.9202999994),466943.4184999997,2114814.9202999994,3467.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (466200.08079999965 2115834.1492999997),466200.08079999965,2115834.1492999997,3500.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (466249.5686999997 2117182.103700001),466249.5686999997,2117182.103700001,3481.0
