X,Y,Z,dip,azimuth,polarity,geometry,Id,Unidad,formation,name
497292.97,2126053.69,1415.79,0.0,14.1,1.0,POINT (497292.965643832 2126053.6909101713),0.0,Neogeno-Piro,Neogene_pyro,S_14
497298.99,2126077.68,1715.79,0.0,14.1,1.0,POINT (497298.99181067984 2126077.676247526),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
497326.01,2126185.2,-1300.0,0.0,14.1,1.0,POINT (497326.006259621 2126185.1991037074),0.0,Cretacico-Calizas,Cretaceous_limestone,S_14
497345.33,2126262.11,644.85,0.0,14.1,1.0,POINT (497345.3286385179 2126262.1059979303),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
497357.23,2126309.46,2543.07,85.0,180.75,1.0,POINT (497357.23 2126309.46),0.0,XiF,XiF,S_14
497369.75,2126359.32,1834.85,0.0,14.1,1.0,POINT (497369.75262777426 2126359.3183116047),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
496283.44,2126825.08,1534.85,0.0,270.0,1.0,POINT (496283.4378473196 2126825.077354842),0.0,Neogeno-Piro,Neogene_pyro,S_7
497890.81,2126825.08,644.85,0.0,270.0,1.0,POINT (497890.80934656743 2126825.077355113),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
497890.81,2126825.08,1834.85,0.0,270.0,1.0,POINT (497890.80934656743 2126825.077355113),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
494506.55,2126825.08,1034.85,0.0,270.0,1.0,POINT (494506.54565447906 2126825.077354543),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_7
494680.51,2126825.08,644.85,0.0,270.0,1.0,POINT (494680.5095440735 2126825.077354572),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
494711.49,2126825.08,-1000.0,0.0,270.0,1.0,POINT (494711.49129794503 2126825.0773545774),0.0,Cretacico-Calizas,Cretaceous_limestone,S_7
496018.85,2126825.08,1834.85,0.0,270.0,1.0,POINT (496018.8539848193 2126825.077354797),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
499584.01,2126825.08,1534.85,0.0,270.0,1.0,POINT (499584.0108689252 2126825.077355398),0.0,Neogeno-Piro,Neogene_pyro,S_7
499591.28,2126825.08,1034.85,0.0,270.0,1.0,POINT (499591.27831078094 2126825.0773553997),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_7
499596.95,2126825.08,644.85,0.0,270.0,1.0,POINT (499596.946915438 2126825.0773554007),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
500102.1,2126825.08,2159.31,41.35,90.0,1.0,POINT (500102.0959708854 2126825.0773554854),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
500544.85,2126825.08,-1000.0,0.0,270.0,1.0,POINT (500544.85434656363 2126825.07735556),0.0,Cretacico-Calizas,Cretaceous_limestone,S_7
501173.8,2126825.08,633.49,2.37,90.0,1.0,POINT (501173.800317179 2126825.077355666),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
501187.98,2126825.08,1834.85,0.0,270.0,1.0,POINT (501187.98495619703 2126825.0773556684),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
501517.89,2126825.08,2037.11,0.0,270.0,1.0,POINT (501517.8909708779 2126825.077355724),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
501738.84,2126825.08,1540.08,0.35,270.0,1.0,POINT (501738.8410648513 2126825.077355761),0.0,Neogeno-Piro,Neogene_pyro,S_7
501756.29,2126825.08,2177.86,37.23,90.0,1.0,POINT (501756.28620099236 2126825.0773557643),0.0,Cuaternario-Lac,Quaternary_Lac,S_7
501841.28,2126825.08,1030.74,0.25,90.0,1.0,POINT (501841.2783107791 2126825.077355779),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_7
502086.3,2126825.08,1834.85,0.0,270.0,1.0,POINT (502086.3043956585 2126825.0773558198),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
502121.71,2126825.08,594.27,2.37,90.0,1.0,POINT (502121.70774830465 2126825.077355826),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
502699.68,2126825.08,1545.88,0.35,270.0,1.0,POINT (502699.68454248976 2126825.077355923),0.0,Neogeno-Piro,Neogene_pyro,S_7
502727.97,2126825.08,1834.85,0.0,270.0,1.0,POINT (502727.96984326426 2126825.077355928),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
503976.96,2126825.08,2037.11,0.0,270.0,1.0,POINT (503976.96241471503 2126825.0773561383),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
504196.09,2126825.08,1834.85,0.0,270.0,1.0,POINT (504196.08711452555 2126825.0773561755),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_7
504796.59,2126825.08,1558.55,0.35,270.0,1.0,POINT (504796.59114067367 2126825.0773562766),0.0,Neogeno-Piro,Neogene_pyro,S_7
505289.89,2126825.08,2037.11,0.0,90.0,1.0,POINT (505289.8903185665 2126825.07735636),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
505777.01,2126825.08,1013.75,0.25,90.0,1.0,POINT (505777.01010064926 2126825.077356442),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_7
506299.81,2126825.08,2037.11,0.0,270.0,1.0,POINT (506299.8099701922 2126825.07735653),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
506566.33,2126825.08,1702.94,23.89,90.0,1.0,POINT (506566.3285196885 2126825.077356575),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_7
506703.68,2126825.08,2106.1,0.0,90.0,1.0,POINT (506703.6831642253 2126825.077356598),0.0,Cuaternario-Lac,Quaternary_Lac,S_7
506811.99,2126825.08,1579.36,32.56,270.0,1.0,POINT (506811.9907267578 2126825.077356616),0.0,Neogeno-Piro,Neogene_pyro,S_7
497890.81,2126825.08,1534.85,0.0,270.0,1.0,POINT (497890.80934656743 2126825.077355113),0.0,Neogeno-Piro,Neogene_pyro,S_7
497890.81,2126825.08,1034.85,0.0,270.0,1.0,POINT (497890.80934656743 2126825.077355113),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_7
497524.83,2126976.57,1034.85,0.0,14.1,1.0,POINT (497524.83236328186 2126976.5663677836),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_14
497582.25,2127205.11,1534.85,0.0,14.1,1.0,POINT (497582.25275303866 2127205.110889389),0.0,Neogeno-Piro,Neogene_pyro,S_14
497605.76,2127298.67,1834.85,0.0,14.1,1.0,POINT (497605.7589900943 2127298.6703675715),0.0,Cuaternario-Volcanico,Quaternary_volcanic,S_14
497616.46,2127341.26,644.85,0.0,14.1,1.0,POINT (497616.45883261244 2127341.257859574),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_14
497649.55,2127472.98,-1300.0,0.0,14.1,1.0,POINT (497649.5531116177 2127472.9796433374),0.0,Cretacico-Calizas,Cretaceous_limestone,S_14
512200.41,2126825.08,2106.1,0.0,90.0,1.0,POINT (512200.412907706 2126825.077357524),0.0,Cuaternario-Lac,Quaternary_Lac,S_7
512459.14,2126825.08,2037.11,0.0,90.0,1.0,POINT (512459.14480481984 2126825.077357568),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
512954.52,2126825.08,2177.62,32.95,270.0,1.0,POINT (512954.5159444749 2126825.077357651),0.0,Cuaternario-Lac,Quaternary_Lac,S_7
513439.42,2126825.08,1610.75,0.35,270.0,1.0,POINT (513439.42363123456 2126825.0773577327),0.0,Cuaternario-Piro2,Quaternary_Pyro2,S_7
513556.89,2126825.08,2163.57,32.93,270.0,1.0,POINT (513556.88784159307 2126825.077357753),0.0,Cuaternario-Alv,Quaternary_alluvial,S_7
513743.69,2126825.08,113.49,2.37,90.0,1.0,POINT (513743.6855726294 2126825.0773577844),0.0,Paleogeno-Volcanico,Paleogene_Volcanic,S_7
514089.08,2126825.08,977.88,0.25,90.0,1.0,POINT (514089.083704406 2126825.0773578426),0.0,Neogeno-Volcanico,Neogene_Volcanic,S_7
