Id_1,Unidad,formation,Shape_Leng,Shape_Area,InPoly_FID,SimPgnFlag,MaxSimpTol,MinSimpTol,Id_2,geometry,X,Y,Z
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (538000.8816999998 2164970.7623999994),538000.8816999998,2164970.7623999994,2669.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (535294.3554999996 2162153.1033999994),535294.3554999996,2162153.1033999994,2726.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (532768.9176000003 2160941.7411),532768.9176000003,2160941.7411,2834.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (531892.9885 2162101.7716000006),531892.9885,2162101.7716000006,2919.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (528639.7050000001 2162284.0328),528639.7050000001,2162284.0328,2767.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (527781.0860000001 2163272.5911),527781.0860000001,2163272.5911,2753.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (526969.9780000001 2162827.6491),526969.9780000001,2162827.6491,2693.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (527097.6967000002 2161599.6417999994),527097.6967000002,2161599.6417999994,2672.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (526167.3262 2161045.4398999996),526167.3262,2161045.4398999996,2635.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (524438.4369000001 2161681.205),524438.4369000001,2161681.205,2533.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (522032.07650000043 2161569.6521000005),522032.07650000043,2161569.6521000005,2436.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (520992.5711000003 2162929.513800001),520992.5711000003,2162929.513800001,2379.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (521113.1275000004 2164143.5703),521113.1275000004,2164143.5703,2387.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (520278.9006000003 2164834.903999999),520278.9006000003,2164834.903999999,2323.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (548585.2812000001 2169752.1721),548585.2812000001,2169752.1721,2497.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (544757.0614999998 2166547.918400001),544757.0614999998,2166547.918400001,2575.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (542356.8574999999 2167369.1623),542356.8574999999,2167369.1623,2578.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (537917.6237000003 2167138.7486000005),537917.6237000003,2167138.7486000005,2604.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (537312.0829999996 2164826.531300001),537312.0829999996,2164826.531300001,2614.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (522797.73890000023 2165131.2379),522797.73890000023,2165131.2379,2480.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (523633.8239000002 2168914.7872),523633.8239000002,2168914.7872,2399.0
0,Cuaternario-Volcanico,Quaternary_volcanic,706194.341316,1792327385.16,42,0,400.0,400.0,0,POINT (517835.22080000024 2173816.583799999),517835.22080000024,2173816.583799999,2299.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (454606.3800999997 2135089.5648),454606.3800999997,2135089.5648,2931.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (455669.8717 2134415.1994000003),455669.8717,2134415.1994000003,2957.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (455760.5092000002 2133316.7244000006),455760.5092000002,2133316.7244000006,2842.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (454166.108 2132179.6349),454166.108,2132179.6349,2700.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (454374.9462000001 2131049.2136000004),454374.9462000001,2131049.2136000004,2671.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (456756.9172 2130973.3735000007),456756.9172,2130973.3735000007,2826.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (458545.7149 2129055.2991000004),458545.7149,2129055.2991000004,2931.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (459618.301 2129645.122199999),459618.301,2129645.122199999,3075.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (460438.77469999995 2131323.2650000006),460438.77469999995,2131323.2650000006,3096.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (460790.3113000002 2130005.4265),460790.3113000002,2130005.4265,3146.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (462217.81039999984 2129060.424900001),462217.81039999984,2129060.424900001,3432.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (461315.8618000001 2128276.9548000004),461315.8618000001,2128276.9548000004,3144.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (461299.77919999976 2127307.0176999997),461299.77919999976,2127307.0176999997,3130.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (462423.68649999984 2126858.5283000004),462423.68649999984,2126858.5283000004,3300.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (462194.9852999998 2126009.884400001),462194.9852999998,2126009.884400001,3383.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (463981.2758999998 2125050.1450999994),463981.2758999998,2125050.1450999994,3383.0
0,Cuaternario-Volcanico,Quaternary_volcanic,373835.318604,2076370051.72,94,0,400.0,400.0,0,POINT (463862.75361735676 2124584.637422429),463862.75361735676,2124584.637422429,3388.0
